0.006 1.65053e-12 -1.65053e-22 1.65053e-12
0.007 6.95743e-12 -6.95743e-22 6.95743e-12
0.008 2.12341e-11 -2.12341e-21 2.12341e-11
0.009 5.28388e-11 -5.28388e-21 5.28388e-11
0.01 1.14207e-10 -1.14207e-20 1.14207e-10
0.011 2.22666e-10 -2.22666e-20 2.22666e-10
0.012 4.01253e-10 -4.01253e-20 4.01253e-10
0.013 6.79527e-10 -6.79527e-20 6.79527e-10
0.014 1.09439e-09 -1.09439e-19 1.09439e-09
0.015 1.69088e-09 -1.69088e-19 1.69088e-09
0.016 2.52304e-09 -2.52304e-19 2.52304e-09
0.017 3.65466e-09 -3.65466e-19 3.65466e-09
0.018 5.16016e-09 -5.16016e-19 5.16016e-09
0.019 7.12535e-09 -7.12535e-19 7.12535e-09
0.02 9.64829e-09 -9.64829e-19 9.64829e-09
0.021 1.28401e-08 -1.28401e-18 1.28401e-08
0.022 1.68257e-08 -1.68257e-18 1.68257e-08
0.023 2.17448e-08 -2.17448e-18 2.17448e-08
0.024 2.77524e-08 -2.77524e-18 2.77524e-08
0.025 3.50201e-08 -3.50201e-18 3.50201e-08
0.026 4.37363e-08 -4.37363e-18 4.37363e-08
0.027 5.41077e-08 -5.41077e-18 5.41077e-08
0.028 6.63594e-08 -6.63594e-18 6.63594e-08
0.029 8.07362e-08 -8.07362e-18 8.07362e-08
0.03 9.75034e-08 -9.75034e-18 9.75034e-08
0.031 1.16947e-07 -1.16947e-17 1.16947e-07
0.032 1.39377e-07 -1.39377e-17 1.39377e-07
0.033 1.65122e-07 -1.65122e-17 1.65122e-07
0.034 1.94539e-07 -1.94539e-17 1.94539e-07
0.035 2.28007e-07 -2.28007e-17 2.28007e-07
0.036 2.6593e-07 -2.6593e-17 2.6593e-07
0.037 3.08738e-07 -3.08738e-17 3.08738e-07
0.038 3.56891e-07 -3.56891e-17 3.56891e-07
0.039 4.10873e-07 -4.10873e-17 4.10873e-07
0.04 4.71197e-07 -4.71197e-17 4.71197e-07
0.041 5.38407e-07 -5.38407e-17 5.38407e-07
0.042 6.13077e-07 -6.13077e-17 6.13077e-07
0.043 6.95811e-07 -6.95811e-17 6.95811e-07
0.044 7.87244e-07 -7.87244e-17 7.87244e-07
0.045 8.88046e-07 -8.88046e-17 8.88046e-07
0.046 9.9892e-07 -9.9892e-17 9.9892e-07
0.047 1.1206e-06 -1.1206e-16 1.1206e-06
0.048 1.25386e-06 -1.25386e-16 1.25386e-06
0.049 1.3995e-06 -1.3995e-16 1.3995e-06
0.05 1.55838e-06 -1.55838e-16 1.55838e-06
0.051 1.73137e-06 -1.73137e-16 1.73137e-06
0.052 1.91939e-06 -1.91939e-16 1.91939e-06
0.053 2.1234e-06 -2.1234e-16 2.1234e-06
0.054 2.34439e-06 -2.34439e-16 2.34439e-06
0.055 2.58342e-06 -2.58342e-16 2.58342e-06
0.056 2.84156e-06 -2.84156e-16 2.84156e-06
0.057 3.11993e-06 -3.11993e-16 3.11993e-06
0.058 3.4197e-06 -3.4197e-16 3.4197e-06
0.059 3.74209e-06 -3.74209e-16 3.74209e-06
0.06 4.08834e-06 -4.08834e-16 4.08834e-06
0.061 4.45975e-06 -4.45975e-16 4.45975e-06
0.062 4.85769e-06 -4.85769e-16 4.85769e-06
0.063 5.28353e-06 -5.28353e-16 5.28353e-06
0.064 5.73873e-06 -5.73873e-16 5.73873e-06
0.065 6.22478e-06 -6.22478e-16 6.22478e-06
0.066 6.74321e-06 -6.74321e-16 6.74321e-06
0.067 7.29563e-06 -7.29563e-16 7.29563e-06
0.068 7.88366e-06 -7.88366e-16 7.88366e-06
0.069 8.50902e-06 -8.50902e-16 8.50902e-06
0.07 9.17344e-06 -9.17344e-16 9.17344e-06
0.071 9.87873e-06 -9.87873e-16 9.87873e-06
0.072 1.06268e-05 -1.06268e-15 1.06268e-05
0.073 1.14194e-05 -1.14194e-15 1.14194e-05
0.074 1.22587e-05 -1.22587e-15 1.22587e-05
0.075 1.31466e-05 -1.31466e-15 1.31466e-05
0.076 1.40852e-05 -1.40852e-15 1.40852e-05
0.077 1.50767e-05 -1.50767e-15 1.50767e-05
0.078 1.61232e-05 -1.61232e-15 1.61232e-05
0.079 1.72271e-05 -1.72271e-15 1.72271e-05
0.08 1.83906e-05 -1.83906e-15 1.83906e-05
0.081 1.96161e-05 -1.96161e-15 1.96161e-05
0.082 2.09061e-05 -2.09061e-15 2.09061e-05
0.083 2.22631e-05 -2.22631e-15 2.22631e-05
0.084 2.36897e-05 -2.36897e-15 2.36897e-05
0.085 2.51885e-05 -2.51885e-15 2.51885e-05
0.086 2.67622e-05 -2.67622e-15 2.67622e-05
0.087 2.84135e-05 -2.84135e-15 2.84135e-05
0.088 3.01454e-05 -3.01454e-15 3.01454e-05
0.089 3.19608e-05 -3.19608e-15 3.19608e-05
0.09 3.38625e-05 -3.38625e-15 3.38625e-05
0.091 3.58537e-05 -3.58537e-15 3.58537e-05
0.092 3.79375e-05 -3.79375e-15 3.79375e-05
0.093 4.01171e-05 -4.01171e-15 4.01171e-05
0.094 4.23957e-05 -4.23957e-15 4.23957e-05
0.095 4.47767e-05 -4.47767e-15 4.47767e-05
0.096 4.72635e-05 -4.72635e-15 4.72635e-05
0.097 4.98595e-05 -4.98595e-15 4.98595e-05
0.098 5.25684e-05 -5.25684e-15 5.25684e-05
0.099 5.53937e-05 -5.53937e-15 5.53937e-05
0.1 5.83392e-05 -5.83392e-15 5.83392e-05
0.101 6.14087e-05 -6.14087e-15 6.14087e-05
0.102 6.46061e-05 -6.46061e-15 6.46061e-05
0.103 6.79353e-05 -6.79353e-15 6.79353e-05
0.104 7.14003e-05 -7.14003e-15 7.14003e-05
0.105 7.50052e-05 -7.50052e-15 7.50052e-05
0.106 7.87543e-05 -7.87543e-15 7.87543e-05
0.107 8.26519e-05 -8.26519e-15 8.26519e-05
0.108 8.67022e-05 -8.67022e-15 8.67022e-05
0.109 9.09098e-05 -9.09098e-15 9.09098e-05
0.11 9.52791e-05 -9.52791e-15 9.52791e-05
0.111 9.98148e-05 -9.98148e-15 9.98148e-05
0.112 0.000104522 -1.04522e-14 0.000104522
0.113 0.000109404 -1.09404e-14 0.000109404
0.114 0.000114468 -1.14468e-14 0.000114468
0.115 0.000119717 -1.19717e-14 0.000119717
0.116 0.000125157 -1.25157e-14 0.000125157
0.117 0.000130793 -1.30793e-14 0.000130793
0.118 0.000136631 -1.36631e-14 0.000136631
0.119 0.000142674 -1.42674e-14 0.000142674
0.12 0.00014893 -1.4893e-14 0.00014893
0.121 0.000155403 -1.55403e-14 0.000155403
0.122 0.0001621 -1.621e-14 0.0001621
0.123 0.000169025 -1.69025e-14 0.000169025
0.124 0.000176185 -1.76185e-14 0.000176185
0.125 0.000183586 -1.83586e-14 0.000183586
0.126 0.000191233 -1.91233e-14 0.000191233
0.127 0.000199133 -1.99133e-14 0.000199133
0.128 0.000207291 -2.07291e-14 0.000207291
0.129 0.000215715 -2.15715e-14 0.000215715
0.13 0.000224411 -2.24411e-14 0.000224411
0.131 0.000233385 -2.33385e-14 0.000233385
0.132 0.000242643 -2.42643e-14 0.000242643
0.133 0.000252193 -2.52193e-14 0.000252193
0.134 0.000262042 -2.62042e-14 0.000262042
0.135 0.000272195 -2.72195e-14 0.000272195
0.136 0.000282661 -2.82661e-14 0.000282661
0.137 0.000293446 -2.93446e-14 0.000293446
0.138 0.000304558 -3.04558e-14 0.000304558
0.139 0.000316004 -3.16004e-14 0.000316004
0.14 0.000327792 -3.27792e-14 0.000327792
