0.006 0.999998 -9.99998e-11 0.999998
0.007 0.999996 -9.99996e-11 0.999996
0.008 0.999994 -9.99994e-11 0.999994
0.009 0.999991 -9.99991e-11 0.999991
0.01 0.999988 -9.99988e-11 0.999988
0.011 0.999984 -9.99984e-11 0.999984
0.012 0.999979 -9.99979e-11 0.999979
0.013 0.999974 -9.99974e-11 0.999974
0.014 0.999969 -9.99969e-11 0.999969
0.015 0.999963 -9.99963e-11 0.999963
0.016 0.999957 -9.99957e-11 0.999957
0.017 0.99995 -9.9995e-11 0.99995
0.018 0.999942 -9.99942e-11 0.999942
0.019 0.999935 -9.99935e-11 0.999935
0.02 0.999926 -9.99926e-11 0.999926
0.021 0.999917 -9.99917e-11 0.999917
0.022 0.999908 -9.99908e-11 0.999908
0.023 0.999898 -9.99898e-11 0.999898
0.024 0.999887 -9.99887e-11 0.999887
0.025 0.999876 -9.99876e-11 0.999876
0.026 0.999865 -9.99865e-11 0.999865
0.027 0.999853 -9.99853e-11 0.999853
0.028 0.99984 -9.9984e-11 0.99984
0.029 0.999827 -9.99827e-11 0.999827
0.03 0.999813 -9.99813e-11 0.999813
0.031 0.999799 -9.99799e-11 0.999799
0.032 0.999785 -9.99785e-11 0.999785
0.033 0.99977 -9.9977e-11 0.99977
0.034 0.999754 -9.99754e-11 0.999754
0.035 0.999738 -9.99738e-11 0.999738
0.036 0.999721 -9.99721e-11 0.999721
0.037 0.999704 -9.99704e-11 0.999704
0.038 0.999686 -9.99686e-11 0.999686
0.039 0.999668 -9.99668e-11 0.999668
0.04 0.99965 -9.9965e-11 0.99965
0.041 0.99963 -9.9963e-11 0.99963
0.042 0.999611 -9.99611e-11 0.999611
0.043 0.99959 -9.9959e-11 0.99959
0.044 0.99957 -9.9957e-11 0.99957
0.045 0.999549 -9.99549e-11 0.999549
0.046 0.999527 -9.99527e-11 0.999527
0.047 0.999504 -9.99504e-11 0.999504
0.048 0.999482 -9.99482e-11 0.999482
0.049 0.999458 -9.99458e-11 0.999458
0.05 0.999435 -9.99435e-11 0.999435
0.051 0.99941 -9.9941e-11 0.99941
0.052 0.999385 -9.99385e-11 0.999385
0.053 0.99936 -9.9936e-11 0.99936
0.054 0.999334 -9.99334e-11 0.999334
0.055 0.999308 -9.99308e-11 0.999308
0.056 0.999281 -9.99281e-11 0.999281
0.057 0.999254 -9.99254e-11 0.999254
0.058 0.999226 -9.99226e-11 0.999226
0.059 0.999197 -9.99197e-11 0.999197
0.06 0.999168 -9.99168e-11 0.999168
0.061 0.999139 -9.99139e-11 0.999139
0.062 0.999109 -9.99109e-11 0.999109
0.063 0.999079 -9.99079e-11 0.999079
0.064 0.999048 -9.99048e-11 0.999048
0.065 0.999016 -9.99016e-11 0.999016
