0 0 0 0
0.001 1e-18 -1e-28 1e-18
0.002 7.2e-17 -7.2e-27 7.2e-17
0.003 8.24538e-16 -8.24538e-26 8.24538e-16
0.004 4.63699e-15 -4.63699e-25 4.63699e-15
0.005 1.76931e-14 -1.76931e-24 1.76931e-14
0.006 5.28359e-14 -5.28359e-24 5.28359e-14
0.007 1.33238e-13 -1.33238e-23 1.33238e-13
0.008 2.96884e-13 -2.96884e-23 2.96884e-13
0.009 6.01874e-13 -6.01874e-23 6.01874e-13
0.01 1.13254e-12 -1.13254e-22 1.13254e-12
0.011 2.00637e-12 -2.00637e-22 2.00637e-12
0.012 3.38175e-12 -3.38175e-22 3.38175e-12
0.013 5.46657e-12 -5.46657e-22 5.46657e-12
0.014 8.52753e-12 -8.52753e-22 8.52753e-12
0.015 1.29004e-11 -1.29004e-21 1.29004e-11
0.016 1.90009e-11 -1.90009e-21 1.90009e-11
0.017 2.73369e-11 -2.73369e-21 2.73369e-11
0.018 3.85203e-11 -3.85203e-21 3.85203e-11
0.019 5.32815e-11 -5.32815e-21 5.32815e-11
0.02 7.24827e-11 -7.24827e-21 7.24827e-11
0.021 9.71337e-11 -9.71337e-21 9.71337e-11
0.022 1.28407e-10 -1.28407e-20 1.28407e-10
0.023 1.67657e-10 -1.67657e-20 1.67657e-10
0.024 2.16432e-10 -2.16432e-20 2.16432e-10
0.025 2.76498e-10 -2.76498e-20 2.76498e-10
0.026 3.49858e-10 -3.49858e-20 3.49858e-10
0.027 4.38767e-10 -4.38767e-20 4.38767e-10
0.028 5.45757e-10 -5.45757e-20 5.45757e-10
0.029 6.73657e-10 -6.73657e-20 6.73657e-10
0.03 8.25616e-10 -8.25616e-20 8.25616e-10
0.031 1.00512e-09 -1.00512e-19 1.00512e-09
0.032 1.21604e-09 -1.21604e-19 1.21604e-09
0.033 1.46262e-09 -1.46262e-19 1.46262e-09
0.034 1.74953e-09 -1.74953e-19 1.74953e-09
0.035 2.08188e-09 -2.08188e-19 2.08188e-09
0.036 2.46526e-09 -2.46526e-19 2.46526e-09
0.037 2.90574e-09 -2.90574e-19 2.90574e-09
0.038 3.40994e-09 -3.40994e-19 3.40994e-09
0.039 3.98504e-09 -3.98504e-19 3.98504e-09
0.04 4.63879e-09 -4.63879e-19 4.63879e-09
0.041 5.37956e-09 -5.37956e-19 5.37956e-09
0.042 6.2164e-09 -6.2164e-19 6.2164e-09
0.043 7.15901e-09 -7.15901e-19 7.15901e-09
0.044 8.21784e-09 -8.21784e-19 8.21784e-09
0.045 9.40407e-09 -9.40407e-19 9.40407e-09
0.046 1.07297e-08 -1.07297e-18 1.07297e-08
0.047 1.22075e-08 -1.22075e-18 1.22075e-08
0.048 1.38511e-08 -1.38511e-18 1.38511e-08
0.049 1.56752e-08 -1.56752e-18 1.56752e-08
0.05 1.76953e-08 -1.76953e-18 1.76953e-08
0.051 1.99277e-08 -1.99277e-18 1.99277e-08
0.052 2.239e-08 -2.239e-18 2.239e-08
0.053 2.51009e-08 -2.51009e-18 2.51009e-08
0.054 2.80799e-08 -2.80799e-18 2.80799e-08
0.055 3.13479e-08 -3.13479e-18 3.13479e-08
0.056 3.49269e-08 -3.49269e-18 3.49269e-08
0.057 3.884e-08 -3.884e-18 3.884e-08
0.058 4.31119e-08 -4.31119e-18 4.31119e-08
0.059 4.77684e-08 -4.77684e-18 4.77684e-08
0.06 5.28366e-08 -5.28366e-18 5.28366e-08
0.061 5.83452e-08 -5.83452e-18 5.83452e-08
0.062 6.43243e-08 -6.43243e-18 6.43243e-08
0.063 7.08056e-08 -7.08056e-18 7.08056e-08
0.064 7.78221e-08 -7.78221e-18 7.78221e-08
0.065 8.54087e-08 -8.54087e-18 8.54087e-08
0.066 9.36019e-08 -9.36019e-18 9.36019e-08
0.067 1.0244e-07 -1.0244e-17 1.0244e-07
0.068 1.11962e-07 -1.11962e-17 1.11962e-07
0.069 1.22211e-07 -1.22211e-17 1.22211e-07
0.07 1.33231e-07 -1.33231e-17 1.33231e-07
0.071 1.45066e-07 -1.45066e-17 1.45066e-07
0.072 1.57764e-07 -1.57764e-17 1.57764e-07
0.073 1.71376e-07 -1.71376e-17 1.71376e-07
0.074 1.85952e-07 -1.85952e-17 1.85952e-07
0.075 2.01548e-07 -2.01548e-17 2.01548e-07
