12.3 3.98007 -3.98007e-10 3.98007
12.4 4.24903 -4.24903e-10 4.24903
12.5 4.49877 -4.49877e-10 4.49877
12.6 4.72814 -4.72814e-10 4.72814
12.7 4.93609 -4.93609e-10 4.93609
12.8 5.12169 -5.12169e-10 5.12169
12.9 5.28406 -5.28406e-10 5.28406
13 5.42248 -5.42248e-10 5.42248
13.1 5.5363 -5.5363e-10 5.5363
13.2 5.62499 -5.62499e-10 5.62499
13.3 5.68814 -5.68814e-10 5.68814
13.4 5.72546 -5.72546e-10 5.72546
13.5 5.73677 -5.73677e-10 5.73677
13.6 5.722 -5.722e-10 5.722
13.7 5.68121 -5.68121e-10 5.68121
13.8 5.61459 -5.61459e-10 5.61459
13.9 5.52242 -5.52242e-10 5.52242
14 5.40512 -5.40512e-10 5.40512
14.1 5.26321 -5.26321e-10 5.26321
14.2 5.09733 -5.09733e-10 5.09733
14.3 4.90823 -4.90823e-10 4.90823
14.4 4.69676 -4.69676e-10 4.69676
14.5 4.46388 -4.46388e-10 4.46388
14.6 4.21065 -4.21065e-10 4.21065
14.7 3.93821 -3.93821e-10 3.93821
14.8 3.64781 -3.64781e-10 3.64781
14.9 3.34076 -3.34076e-10 3.34076
15 3.01846 -3.01846e-10 3.01846
15.1 2.68238 -2.68238e-10 2.68238
15.2 2.33405 -2.33405e-10 2.33405
15.3 1.97505 -1.97505e-10 1.97505
15.4 1.60704 -1.60704e-10 1.60704
15.5 1.23167 -1.23167e-10 1.23167
15.6 0.850678 -8.50678e-11 0.850678
