6.700000000000000400e-02,6.697430000000000050e-02
6.800000000000000488e-02,6.797319999999999751e-02
6.900000000000000577e-02,6.897200000000000553e-02
7.000000000000000666e-02,6.997069999999999679e-02
7.099999999999999367e-02,7.096950000000000480e-02
7.199999999999999456e-02,7.196819999999999606e-02
7.299999999999999545e-02,7.296679999999999833e-02
7.399999999999999634e-02,7.396540000000000059e-02
7.499999999999999722e-02,7.496400000000000285e-02
7.599999999999999811e-02,7.596260000000000512e-02
7.699999999999999900e-02,7.696110000000000451e-02
7.799999999999999989e-02,7.795950000000000102e-02
7.900000000000000078e-02,7.895789999999999753e-02
8.000000000000000167e-02,7.995629999999999404e-02
8.100000000000000255e-02,8.095470000000000443e-02
8.200000000000000344e-02,8.195299999999999807e-02
8.300000000000000433e-02,8.295120000000000271e-02
8.400000000000000522e-02,8.394939999999999347e-02
8.500000000000000611e-02,8.494759999999999811e-02
8.599999999999999312e-02,8.594569999999999987e-02
8.699999999999999400e-02,8.694380000000000164e-02
8.799999999999999489e-02,8.794190000000000340e-02
8.899999999999999578e-02,8.893990000000000229e-02
8.999999999999999667e-02,8.993779999999999830e-02
9.099999999999999756e-02,9.093569999999999431e-02
9.199999999999999845e-02,9.193360000000000420e-02
9.299999999999999933e-02,9.293139999999999734e-02
9.400000000000000022e-02,9.392910000000000148e-02
9.500000000000000111e-02,9.492689999999999462e-02
9.600000000000000200e-02,9.592449999999999588e-02
9.700000000000000289e-02,9.692209999999999714e-02
9.800000000000000377e-02,9.791969999999999841e-02
9.900000000000000466e-02,9.891719999999999680e-02
1.000000000000000056e-01,9.991469999999999518e-02
1.010000000000000064e-01,1.009120000000000017e-01
1.019999999999999934e-01,1.019089999999999996e-01
1.029999999999999943e-01,1.029069999999999985e-01
1.039999999999999952e-01,1.039039999999999964e-01
1.049999999999999961e-01,1.049009999999999942e-01
1.059999999999999970e-01,1.058980000000000060e-01
1.069999999999999979e-01,1.068960000000000049e-01
1.079999999999999988e-01,1.078930000000000028e-01
1.089999999999999997e-01,1.088900000000000007e-01
1.100000000000000006e-01,1.098859999999999976e-01
1.110000000000000014e-01,1.108829999999999955e-01
1.120000000000000023e-01,1.118799999999999933e-01
1.130000000000000032e-01,1.128770000000000051e-01
1.140000000000000041e-01,1.138740000000000030e-01
1.150000000000000050e-01,1.148699999999999999e-01
1.160000000000000059e-01,1.158669999999999978e-01
1.170000000000000068e-01,1.168629999999999947e-01
1.179999999999999938e-01,1.178600000000000064e-01
1.189999999999999947e-01,1.188560000000000033e-01
1.199999999999999956e-01,1.198530000000000012e-01
1.209999999999999964e-01,1.208489999999999981e-01
1.219999999999999973e-01,1.218449999999999950e-01
1.229999999999999982e-01,1.228410000000000057e-01
1.239999999999999991e-01,1.238370000000000026e-01
1.250000000000000000e-01,1.248329999999999995e-01
1.260000000000000009e-01,1.258289999999999964e-01
1.270000000000000018e-01,1.268249999999999933e-01
1.280000000000000027e-01,1.278209999999999902e-01
1.290000000000000036e-01,1.288169999999999871e-01
1.300000000000000044e-01,1.298130000000000117e-01
1.310000000000000053e-01,1.308080000000000076e-01
1.320000000000000062e-01,1.318040000000000045e-01
1.330000000000000071e-01,1.327990000000000004e-01
1.340000000000000080e-01,1.337949999999999973e-01
1.350000000000000089e-01,1.347899999999999932e-01
1.360000000000000098e-01,1.357849999999999890e-01
1.370000000000000107e-01,1.367810000000000137e-01
1.380000000000000115e-01,1.377760000000000096e-01
1.390000000000000124e-01,1.387710000000000055e-01
1.400000000000000133e-01,1.397660000000000013e-01
1.409999999999999865e-01,1.407609999999999972e-01
1.419999999999999873e-01,1.417559999999999931e-01
1.429999999999999882e-01,1.427509999999999890e-01
1.439999999999999891e-01,1.437450000000000117e-01
1.449999999999999900e-01,1.447400000000000075e-01
1.459999999999999909e-01,1.457350000000000034e-01
1.469999999999999918e-01,1.467289999999999983e-01
1.479999999999999927e-01,1.477239999999999942e-01
1.489999999999999936e-01,1.487179999999999891e-01
1.499999999999999944e-01,1.497120000000000117e-01
1.509999999999999953e-01,1.507060000000000066e-01
1.519999999999999962e-01,1.517010000000000025e-01
1.529999999999999971e-01,1.526949999999999974e-01
1.539999999999999980e-01,1.536889999999999923e-01
1.549999999999999989e-01,1.546819999999999862e-01
1.559999999999999998e-01,1.556760000000000088e-01
1.570000000000000007e-01,1.566700000000000037e-01
1.580000000000000016e-01,1.576639999999999986e-01
1.590000000000000024e-01,1.586569999999999925e-01
1.600000000000000033e-01,1.596509999999999874e-01
1.610000000000000042e-01,1.606440000000000090e-01
1.620000000000000051e-01,1.616370000000000029e-01
1.630000000000000060e-01,1.626309999999999978e-01
1.640000000000000069e-01,1.636239999999999917e-01
1.650000000000000078e-01,1.646170000000000133e-01
1.660000000000000087e-01,1.656100000000000072e-01
1.670000000000000095e-01,1.666030000000000011e-01
1.680000000000000104e-01,1.675959999999999950e-01
1.690000000000000113e-01,1.685879999999999879e-01
1.700000000000000122e-01,1.695810000000000095e-01
1.710000000000000131e-01,1.705740000000000034e-01
1.719999999999999862e-01,1.715659999999999963e-01
1.729999999999999871e-01,1.725589999999999902e-01
1.739999999999999880e-01,1.735510000000000108e-01
1.749999999999999889e-01,1.745430000000000037e-01
1.759999999999999898e-01,1.755349999999999966e-01
1.769999999999999907e-01,1.765269999999999895e-01
1.779999999999999916e-01,1.775190000000000101e-01
1.789999999999999925e-01,1.785110000000000030e-01
1.799999999999999933e-01,1.795029999999999959e-01
1.809999999999999942e-01,1.804939999999999878e-01
1.819999999999999951e-01,1.814860000000000084e-01
1.829999999999999960e-01,1.824780000000000013e-01
1.839999999999999969e-01,1.834689999999999932e-01
1.849999999999999978e-01,1.844600000000000128e-01
1.859999999999999987e-01,1.854510000000000047e-01
1.869999999999999996e-01,1.864429999999999976e-01
1.880000000000000004e-01,1.874339999999999895e-01
1.890000000000000013e-01,1.884240000000000081e-01
1.900000000000000022e-01,1.894150000000000000e-01
1.910000000000000031e-01,1.904059999999999919e-01
1.920000000000000040e-01,1.913970000000000116e-01
1.930000000000000049e-01,1.923870000000000025e-01
1.940000000000000058e-01,1.933779999999999943e-01
1.950000000000000067e-01,1.943680000000000130e-01
1.960000000000000075e-01,1.953580000000000039e-01
1.970000000000000084e-01,1.963479999999999948e-01
1.980000000000000093e-01,1.973380000000000134e-01
1.990000000000000102e-01,1.983280000000000043e-01
2.000000000000000111e-01,1.993179999999999952e-01
2.010000000000000120e-01,2.003080000000000138e-01
2.020000000000000129e-01,2.012970000000000037e-01
2.030000000000000138e-01,2.022869999999999946e-01
2.039999999999999869e-01,2.032760000000000122e-01
2.049999999999999878e-01,2.042660000000000031e-01
2.059999999999999887e-01,2.052549999999999930e-01
2.069999999999999896e-01,2.062440000000000107e-01
2.079999999999999905e-01,2.072330000000000005e-01
2.089999999999999913e-01,2.082219999999999904e-01
2.099999999999999922e-01,2.092110000000000081e-01
2.109999999999999931e-01,2.101989999999999970e-01
2.119999999999999940e-01,2.111879999999999868e-01
2.129999999999999949e-01,2.121760000000000035e-01
2.139999999999999958e-01,2.131649999999999934e-01
2.149999999999999967e-01,2.141530000000000100e-01
2.159999999999999976e-01,2.151409999999999989e-01
2.169999999999999984e-01,2.161289999999999878e-01
2.179999999999999993e-01,2.171170000000000044e-01
2.190000000000000002e-01,2.181049999999999933e-01
2.200000000000000011e-01,2.190930000000000100e-01
2.210000000000000020e-01,2.200799999999999979e-01
2.220000000000000029e-01,2.210679999999999867e-01
2.230000000000000038e-01,2.220550000000000024e-01
2.240000000000000047e-01,2.230419999999999903e-01
2.250000000000000056e-01,2.240290000000000059e-01
2.260000000000000064e-01,2.250159999999999938e-01
2.270000000000000073e-01,2.260030000000000094e-01
2.280000000000000082e-01,2.269899999999999973e-01
2.290000000000000091e-01,2.279770000000000130e-01
2.300000000000000100e-01,2.289629999999999999e-01
2.310000000000000109e-01,2.299499999999999877e-01
2.320000000000000118e-01,2.309360000000000024e-01
2.330000000000000127e-01,2.319219999999999893e-01
2.340000000000000135e-01,2.329080000000000039e-01
2.349999999999999867e-01,2.338939999999999908e-01
2.359999999999999876e-01,2.348800000000000054e-01
2.369999999999999885e-01,2.358659999999999923e-01
2.379999999999999893e-01,2.368510000000000060e-01
2.389999999999999902e-01,2.378369999999999929e-01
2.399999999999999911e-01,2.388220000000000065e-01
2.409999999999999920e-01,2.398079999999999934e-01
2.419999999999999929e-01,2.407930000000000070e-01
2.429999999999999938e-01,2.417779999999999929e-01
2.439999999999999947e-01,2.427620000000000056e-01
2.449999999999999956e-01,2.437469999999999914e-01
2.459999999999999964e-01,2.447320000000000051e-01
2.469999999999999973e-01,2.457159999999999900e-01
2.479999999999999982e-01,2.467010000000000036e-01
2.489999999999999991e-01,2.476849999999999885e-01
2.500000000000000000e-01,2.486690000000000011e-01
2.510000000000000009e-01,2.496530000000000138e-01
2.520000000000000018e-01,2.506369999999999987e-01
2.530000000000000027e-01,2.516209999999999836e-01
2.540000000000000036e-01,2.526039999999999952e-01
2.550000000000000044e-01,2.535879999999999801e-01
2.560000000000000053e-01,2.545709999999999917e-01
2.570000000000000062e-01,2.555540000000000034e-01
2.580000000000000071e-01,2.565370000000000150e-01
2.590000000000000080e-01,2.575200000000000267e-01
2.600000000000000089e-01,2.585029999999999828e-01
2.610000000000000098e-01,2.594859999999999944e-01
2.620000000000000107e-01,2.604679999999999773e-01
2.630000000000000115e-01,2.614509999999999890e-01
2.640000000000000124e-01,2.624330000000000274e-01
2.650000000000000133e-01,2.634150000000000102e-01
2.660000000000000142e-01,2.643969999999999931e-01
2.670000000000000151e-01,2.653789999999999760e-01
2.680000000000000160e-01,2.663610000000000144e-01
2.690000000000000169e-01,2.673420000000000241e-01
2.700000000000000178e-01,2.683240000000000069e-01
2.710000000000000187e-01,2.693050000000000166e-01
2.720000000000000195e-01,2.702860000000000262e-01
2.730000000000000204e-01,2.712669999999999804e-01
2.740000000000000213e-01,2.722479999999999900e-01
2.750000000000000222e-01,2.732289999999999996e-01
2.760000000000000231e-01,2.742100000000000093e-01
2.770000000000000240e-01,2.751899999999999902e-01
2.780000000000000249e-01,2.761709999999999998e-01
2.790000000000000258e-01,2.771509999999999807e-01
2.800000000000000266e-01,2.781310000000000171e-01
2.810000000000000275e-01,2.791109999999999980e-01
2.819999999999999729e-01,2.800909999999999789e-01
2.829999999999999738e-01,2.810699999999999865e-01
2.839999999999999747e-01,2.820500000000000229e-01
2.849999999999999756e-01,2.830289999999999750e-01
2.859999999999999765e-01,2.840079999999999827e-01
2.869999999999999774e-01,2.849869999999999903e-01
2.879999999999999782e-01,2.859659999999999980e-01
2.889999999999999791e-01,2.869450000000000056e-01
2.899999999999999800e-01,2.879240000000000133e-01
2.909999999999999809e-01,2.889019999999999921e-01
2.919999999999999818e-01,2.898809999999999998e-01
2.929999999999999827e-01,2.908589999999999787e-01
2.939999999999999836e-01,2.918370000000000131e-01
2.949999999999999845e-01,2.928149999999999920e-01
2.959999999999999853e-01,2.937919999999999976e-01
2.969999999999999862e-01,2.947699999999999765e-01
2.979999999999999871e-01,2.957469999999999821e-01
2.989999999999999880e-01,2.967250000000000165e-01
2.999999999999999889e-01,2.977020000000000222e-01
3.009999999999999898e-01,2.986789999999999723e-01
3.019999999999999907e-01,2.996559999999999779e-01
3.029999999999999916e-01,3.006320000000000103e-01
3.039999999999999925e-01,3.016090000000000160e-01
3.049999999999999933e-01,3.025849999999999929e-01
3.059999999999999942e-01,3.035610000000000253e-01
3.069999999999999951e-01,3.045370000000000021e-01
3.079999999999999960e-01,3.055129999999999790e-01
3.089999999999999969e-01,3.064890000000000114e-01
3.099999999999999978e-01,3.074649999999999883e-01
3.109999999999999987e-01,3.084399999999999920e-01
3.119999999999999996e-01,3.094149999999999956e-01
3.130000000000000004e-01,3.103909999999999725e-01
3.140000000000000013e-01,3.113650000000000029e-01
3.150000000000000022e-01,3.123400000000000065e-01
3.160000000000000031e-01,3.133150000000000102e-01
3.170000000000000040e-01,3.142889999999999850e-01
3.180000000000000049e-01,3.152639999999999887e-01
3.190000000000000058e-01,3.162380000000000191e-01
3.200000000000000067e-01,3.172119999999999940e-01
3.210000000000000075e-01,3.181860000000000244e-01
3.220000000000000084e-01,3.191590000000000260e-01
3.230000000000000093e-01,3.201330000000000009e-01
3.240000000000000102e-01,3.211060000000000025e-01
3.250000000000000111e-01,3.220790000000000042e-01
3.260000000000000120e-01,3.230520000000000058e-01
3.270000000000000129e-01,3.240250000000000075e-01
3.280000000000000138e-01,3.249980000000000091e-01
3.290000000000000147e-01,3.259699999999999820e-01
3.300000000000000155e-01,3.269429999999999836e-01
3.310000000000000164e-01,3.279150000000000120e-01
3.320000000000000173e-01,3.288869999999999849e-01
3.330000000000000182e-01,3.298590000000000133e-01
3.340000000000000191e-01,3.308300000000000129e-01
3.350000000000000200e-01,3.318019999999999858e-01
3.360000000000000209e-01,3.327729999999999855e-01
3.370000000000000218e-01,3.337439999999999851e-01
3.380000000000000226e-01,3.347149999999999848e-01
3.390000000000000235e-01,3.356859999999999844e-01
3.400000000000000244e-01,3.366569999999999840e-01
3.410000000000000253e-01,3.376270000000000104e-01
3.420000000000000262e-01,3.385980000000000101e-01
3.430000000000000271e-01,3.395679999999999810e-01
3.439999999999999725e-01,3.405380000000000074e-01
3.449999999999999734e-01,3.415079999999999782e-01
3.459999999999999742e-01,3.424769999999999759e-01
3.469999999999999751e-01,3.434470000000000023e-01
3.479999999999999760e-01,3.444159999999999999e-01
3.489999999999999769e-01,3.453849999999999976e-01
3.499999999999999778e-01,3.463539999999999952e-01
3.509999999999999787e-01,3.473229999999999928e-01
3.519999999999999796e-01,3.482910000000000172e-01
3.529999999999999805e-01,3.492600000000000149e-01
3.539999999999999813e-01,3.502279999999999838e-01
3.549999999999999822e-01,3.511960000000000082e-01
3.559999999999999831e-01,3.521639999999999771e-01
3.569999999999999840e-01,3.531309999999999727e-01
3.579999999999999849e-01,3.540989999999999971e-01
3.589999999999999858e-01,3.550659999999999927e-01
3.599999999999999867e-01,3.560329999999999884e-01
3.609999999999999876e-01,3.569999999999999840e-01
3.619999999999999885e-01,3.579669999999999797e-01
3.629999999999999893e-01,3.589330000000000020e-01
3.639999999999999902e-01,3.598999999999999977e-01
3.649999999999999911e-01,3.608660000000000201e-01
3.659999999999999920e-01,3.618319999999999870e-01
3.669999999999999929e-01,3.627980000000000094e-01
3.679999999999999938e-01,3.637630000000000030e-01
3.689999999999999947e-01,3.647290000000000254e-01
3.699999999999999956e-01,3.656940000000000190e-01
3.709999999999999964e-01,3.666590000000000127e-01
3.719999999999999973e-01,3.676240000000000063e-01
3.729999999999999982e-01,3.685890000000000000e-01
3.739999999999999991e-01,3.695530000000000204e-01
3.750000000000000000e-01,3.705180000000000140e-01
3.760000000000000009e-01,3.714819999999999789e-01
3.770000000000000018e-01,3.724459999999999993e-01
3.780000000000000027e-01,3.734089999999999909e-01
3.790000000000000036e-01,3.743730000000000113e-01
3.800000000000000044e-01,3.753360000000000030e-01
3.810000000000000053e-01,3.763000000000000234e-01
3.820000000000000062e-01,3.772630000000000150e-01
3.830000000000000071e-01,3.782249999999999779e-01
3.840000000000000080e-01,3.791880000000000250e-01
3.850000000000000089e-01,3.801499999999999879e-01
3.860000000000000098e-01,3.811129999999999796e-01
3.870000000000000107e-01,3.820749999999999980e-01
3.880000000000000115e-01,3.830359999999999876e-01
3.890000000000000124e-01,3.839980000000000060e-01
3.900000000000000133e-01,3.849600000000000244e-01
3.910000000000000142e-01,3.859210000000000140e-01
3.920000000000000151e-01,3.868820000000000037e-01
3.930000000000000160e-01,3.878429999999999933e-01
3.940000000000000169e-01,3.888030000000000097e-01
3.950000000000000178e-01,3.897639999999999993e-01
3.960000000000000187e-01,3.907240000000000157e-01
3.970000000000000195e-01,3.916839999999999766e-01
3.980000000000000204e-01,3.926439999999999930e-01
3.990000000000000213e-01,3.936029999999999807e-01
4.000000000000000222e-01,3.945629999999999971e-01
4.010000000000000231e-01,3.955219999999999847e-01
4.020000000000000240e-01,3.964809999999999723e-01
4.030000000000000249e-01,3.974400000000000155e-01
4.040000000000000258e-01,3.983990000000000031e-01
4.050000000000000266e-01,3.993570000000000175e-01
4.060000000000000275e-01,4.003149999999999764e-01
4.069999999999999729e-01,4.012729999999999908e-01
4.079999999999999738e-01,4.022310000000000052e-01
4.089999999999999747e-01,4.031890000000000196e-01
4.099999999999999756e-01,4.041460000000000052e-01
4.109999999999999765e-01,4.051029999999999909e-01
4.119999999999999774e-01,4.060599999999999765e-01
4.129999999999999782e-01,4.070170000000000177e-01
4.139999999999999791e-01,4.079740000000000033e-01
4.149999999999999800e-01,4.089300000000000157e-01
4.159999999999999809e-01,4.098859999999999726e-01
4.169999999999999818e-01,4.108419999999999850e-01
4.179999999999999827e-01,4.117979999999999974e-01
4.189999999999999836e-01,4.127529999999999810e-01
4.199999999999999845e-01,4.137089999999999934e-01
4.209999999999999853e-01,4.146639999999999771e-01
4.219999999999999862e-01,4.156190000000000162e-01
4.229999999999999871e-01,4.165730000000000266e-01
4.239999999999999880e-01,4.175280000000000102e-01
4.249999999999999889e-01,4.184820000000000206e-01
4.259999999999999898e-01,4.194359999999999755e-01
4.269999999999999907e-01,4.203899999999999859e-01
4.279999999999999916e-01,4.213439999999999963e-01
4.289999999999999925e-01,4.222969999999999779e-01
4.299999999999999933e-01,4.232500000000000151e-01
4.309999999999999942e-01,4.242029999999999967e-01
4.319999999999999951e-01,4.251559999999999784e-01
4.329999999999999960e-01,4.261079999999999868e-01
4.339999999999999969e-01,4.270610000000000239e-01
4.349999999999999978e-01,4.280129999999999768e-01
4.359999999999999987e-01,4.289649999999999852e-01
4.369999999999999996e-01,4.299160000000000204e-01
4.380000000000000004e-01,4.308679999999999732e-01
4.390000000000000013e-01,4.318190000000000084e-01
4.400000000000000022e-01,4.327699999999999880e-01
4.410000000000000031e-01,4.337210000000000232e-01
4.420000000000000040e-01,4.346709999999999741e-01
4.430000000000000049e-01,4.356209999999999805e-01
4.440000000000000058e-01,4.365720000000000156e-01
4.450000000000000067e-01,4.375209999999999932e-01
4.460000000000000075e-01,4.384709999999999996e-01
4.470000000000000084e-01,4.394199999999999773e-01
4.480000000000000093e-01,4.403699999999999837e-01
4.490000000000000102e-01,4.413190000000000168e-01
4.500000000000000111e-01,4.422670000000000212e-01
4.510000000000000120e-01,4.432159999999999989e-01
4.520000000000000129e-01,4.441640000000000033e-01
4.530000000000000138e-01,4.451120000000000076e-01
4.540000000000000147e-01,4.460600000000000120e-01
4.550000000000000155e-01,4.470080000000000164e-01
4.560000000000000164e-01,4.479549999999999921e-01
4.570000000000000173e-01,4.489020000000000232e-01
4.580000000000000182e-01,4.498489999999999989e-01
4.590000000000000191e-01,4.507959999999999745e-01
4.600000000000000200e-01,4.517419999999999769e-01
4.610000000000000209e-01,4.526890000000000081e-01
4.620000000000000218e-01,4.536350000000000104e-01
4.630000000000000226e-01,4.545799999999999841e-01
4.640000000000000235e-01,4.555259999999999865e-01
4.650000000000000244e-01,4.564710000000000156e-01
4.660000000000000253e-01,4.574159999999999893e-01
4.670000000000000262e-01,4.583610000000000184e-01
4.680000000000000271e-01,4.593059999999999921e-01
4.689999999999999725e-01,4.602499999999999925e-01
4.699999999999999734e-01,4.611939999999999928e-01
4.709999999999999742e-01,4.621379999999999932e-01
4.719999999999999751e-01,4.630819999999999936e-01
4.729999999999999760e-01,4.640250000000000208e-01
4.739999999999999769e-01,4.649679999999999924e-01
4.749999999999999778e-01,4.659110000000000196e-01
4.759999999999999787e-01,4.668539999999999912e-01
4.769999999999999796e-01,4.677970000000000184e-01
4.779999999999999805e-01,4.687390000000000168e-01
4.789999999999999813e-01,4.696810000000000151e-01
4.799999999999999822e-01,4.706230000000000135e-01
4.809999999999999831e-01,4.715639999999999832e-01
4.819999999999999840e-01,4.725050000000000083e-01
4.829999999999999849e-01,4.734459999999999780e-01
4.839999999999999858e-01,4.743870000000000031e-01
4.849999999999999867e-01,4.753279999999999728e-01
4.859999999999999876e-01,4.762680000000000247e-01
4.869999999999999885e-01,4.772080000000000211e-01
4.879999999999999893e-01,4.781480000000000175e-01
4.889999999999999902e-01,4.790869999999999851e-01
4.899999999999999911e-01,4.800269999999999815e-01
4.909999999999999920e-01,4.809660000000000046e-01
4.919999999999999929e-01,4.819049999999999723e-01
4.929999999999999938e-01,4.828430000000000222e-01
4.939999999999999947e-01,4.837819999999999898e-01
4.949999999999999956e-01,4.847199999999999842e-01
4.959999999999999964e-01,4.856579999999999786e-01
4.969999999999999973e-01,4.865949999999999998e-01
4.979999999999999982e-01,4.875320000000000209e-01
4.989999999999999991e-01,4.884700000000000153e-01
5.000000000000000000e-01,4.894060000000000077e-01
5.010000000000000009e-01,4.903429999999999733e-01
5.020000000000000018e-01,4.912790000000000212e-01
5.030000000000000027e-01,4.922150000000000136e-01
5.040000000000000036e-01,4.931510000000000060e-01
5.050000000000000044e-01,4.940869999999999984e-01
5.060000000000000053e-01,4.950220000000000176e-01
5.070000000000000062e-01,4.959569999999999812e-01
5.080000000000000071e-01,4.968920000000000003e-01
5.090000000000000080e-01,4.978270000000000195e-01
5.100000000000000089e-01,4.987610000000000099e-01
5.110000000000000098e-01,4.996950000000000003e-01
5.120000000000000107e-01,5.006289999999999907e-01
5.130000000000000115e-01,5.015629999999999811e-01
5.140000000000000124e-01,5.024960000000000537e-01
5.150000000000000133e-01,5.034290000000000154e-01
5.160000000000000142e-01,5.043619999999999770e-01
5.170000000000000151e-01,5.052940000000000209e-01
5.180000000000000160e-01,5.062259999999999538e-01
5.190000000000000169e-01,5.071579999999999977e-01
5.200000000000000178e-01,5.080900000000000416e-01
5.210000000000000187e-01,5.090219999999999745e-01
5.220000000000000195e-01,5.099529999999999896e-01
5.230000000000000204e-01,5.108840000000000048e-01
5.240000000000000213e-01,5.118150000000000199e-01
5.250000000000000222e-01,5.127450000000000063e-01
5.260000000000000231e-01,5.136749999999999927e-01
5.270000000000000240e-01,5.146049999999999791e-01
5.280000000000000249e-01,5.155349999999999655e-01
5.290000000000000258e-01,5.164640000000000342e-01
5.300000000000000266e-01,5.173929999999999918e-01
5.310000000000000275e-01,5.183219999999999494e-01
5.320000000000000284e-01,5.192510000000000181e-01
5.330000000000000293e-01,5.201789999999999470e-01
5.340000000000000302e-01,5.211069999999999869e-01
5.350000000000000311e-01,5.220350000000000268e-01
5.360000000000000320e-01,5.229629999999999557e-01
5.370000000000000329e-01,5.238899999999999668e-01
5.380000000000000338e-01,5.248169999999999780e-01
5.390000000000000346e-01,5.257439999999999891e-01
5.400000000000000355e-01,5.266699999999999715e-01
5.410000000000000364e-01,5.275959999999999539e-01
5.420000000000000373e-01,5.285220000000000473e-01
5.430000000000000382e-01,5.294480000000000297e-01
5.440000000000000391e-01,5.303729999999999833e-01
5.450000000000000400e-01,5.312980000000000480e-01
5.460000000000000409e-01,5.322230000000000016e-01
5.470000000000000417e-01,5.331479999999999553e-01
5.480000000000000426e-01,5.340719999999999912e-01
5.490000000000000435e-01,5.349960000000000271e-01
5.500000000000000444e-01,5.359199999999999520e-01
5.510000000000000453e-01,5.368429999999999591e-01
5.520000000000000462e-01,5.377659999999999663e-01
5.530000000000000471e-01,5.386889999999999734e-01
5.540000000000000480e-01,5.396119999999999806e-01
5.550000000000000488e-01,5.405339999999999590e-01
5.560000000000000497e-01,5.414569999999999661e-01
5.570000000000000506e-01,5.423780000000000268e-01
5.580000000000000515e-01,5.433000000000000052e-01
5.590000000000000524e-01,5.442209999999999548e-01
5.600000000000000533e-01,5.451420000000000154e-01
5.610000000000000542e-01,5.460629999999999651e-01
5.620000000000000551e-01,5.469829999999999970e-01
5.629999999999999449e-01,5.479030000000000289e-01
5.639999999999999458e-01,5.488229999999999498e-01
5.649999999999999467e-01,5.497429999999999817e-01
5.659999999999999476e-01,5.506619999999999848e-01
5.669999999999999485e-01,5.515809999999999880e-01
5.679999999999999494e-01,5.524999999999999911e-01
5.689999999999999503e-01,5.534179999999999655e-01
5.699999999999999512e-01,5.543369999999999687e-01
5.709999999999999520e-01,5.552550000000000541e-01
5.719999999999999529e-01,5.561719999999999997e-01
5.729999999999999538e-01,5.570889999999999453e-01
5.739999999999999547e-01,5.580070000000000308e-01
5.749999999999999556e-01,5.589229999999999476e-01
5.759999999999999565e-01,5.598400000000000043e-01
5.769999999999999574e-01,5.607560000000000322e-01
5.779999999999999583e-01,5.616719999999999491e-01
5.789999999999999591e-01,5.625869999999999482e-01
5.799999999999999600e-01,5.635029999999999761e-01
5.809999999999999609e-01,5.644179999999999753e-01
5.819999999999999618e-01,5.653329999999999744e-01
