0.	-9.999999999929916e-6
0.001	0.0009899998250149202
0.002	0.001989998425549751
0.003	0.0029899953670617092
0.004	0.003989991065981443
0.005	0.004989985928613263
0.006	0.005989979482663582
0.007	0.0069899700944288
0.008	0.007989956811703159
0.009000000000000001	0.008989939829426186
0.01	0.00998991965988116
0.011	0.010989896262059254
0.012	0.011989868328166522
0.013000000000000001	0.012989834432375636
0.014	0.013989794424947528
0.015	0.014989748800962236
0.016	0.015989697829675843
0.017	0.0169896407311899
0.018000000000000002	0.01798957655960847
0.019	0.01898950484245713
0.02	0.019989425161224372
0.021	0.020989337096530458
0.022	0.02198924022900011
0.023	0.022989134139257114
0.024	0.023989018407923973
0.025	0.02498889261562356
0.026000000000000002	0.02598875634298077
0.027	0.026988609170624157
0.028	0.027988450679187597
0.029	0.028988280449312447
0.03	0.029988098061646522
0.031	0.03098790309683424
0.032	0.0319876951355169
0.033	0.03298747375833592
0.034	0.03398723854593598
0.035	0.03498698907896824
0.036000000000000004	0.03598672493809352
0.037	0.036986445703984926
0.038	0.03798615095732166
0.039	0.03898584027877905
0.04	0.039985513249030144
0.041	0.04098516944874915
0.042	0.04198480845861484
0.043000000000000003	0.042984429859313944
0.044	0.04398403323154456
0.045	0.04498361815601899
0.046	0.04598318421345705
0.047	0.04698273098457582
0.048	0.04798225805009134
0.049	0.04898176499072207
0.05	0.04998125138719233
0.051000000000000004	0.0509807168202358
0.052000000000000005	0.05198016087059896
0.053	0.05297958311904398
0.054	0.053978983146342065
0.055	0.05497836053326309
0.056	0.05597771486057722
0.057	0.05697704570905837
0.058	0.05797635265948768
0.059000000000000004	0.05897563529265694
0.06	0.059974893189372054
0.061	0.060974125930470635
0.062	0.06197333309689579
0.063	0.062972514269627
0.064	0.06397166902964076
0.065	0.06497079695791098
0.066	0.06596989763540945
0.067	0.06696897064310633
0.068	0.06796801556197067
0.069	0.06896703197297079
0.07	0.06996601945707487
0.07100000000000001	0.07096497759525139
0.07200000000000001	0.07196390596846959
0.073	0.07296280415769997
0.074	0.0739616717439148
0.075	0.07496050830808856
0.076	0.07595931343119845
0.077	0.07695808669422481
0.078	0.07795682767815171
0.079	0.07895553596396732
0.08	0.07995421113266449
0.081	0.08095285276524117
0.082	0.08195146044270088
0.083	0.08295003374605324
0.084	0.08394857225631444
0.085	0.08494707555450769
0.08600000000000001	0.08594554322166374
0.08700000000000001	0.08694397483882134
0.088	0.0879423699870277
0.089	0.08894072824733909
0.09	0.08993904920082109
0.091	0.09093733242854932
0.092	0.09193557751160977
0.093	0.09293378403109935
0.094	0.09393195156812631
0.095	0.09493007970381079
0.096	0.09592816801928525
0.097	0.09692621609569496
0.098	0.09792422351419856
0.099	0.0989221898559684
0.1	0.09992011470219114
0.101	0.10091799763406815
0.10200000000000001	0.10191583823281608
0.10300000000000001	0.10291363607966725
0.10400000000000001	0.10391139075587019
0.105	0.10490910184269009
0.106	0.10590676892140934
0.107	0.10690439157332793
0.108	0.10790196937976396
0.109	0.10889950192205416
0.11	0.10989698878155435
0.111	0.11089442953963989
0.112	0.11189182377770619
0.113	0.1128891710771692
0.114	0.11388647101946586
0.115	0.11488372318605464
0.116	0.11588092715841593
0.117	0.11687808251805262
0.11800000000000001	0.11787518884649054
0.11900000000000001	0.1188722457252789
0.12	0.1198692527359908
0.121	0.1208662094602238
0.122	0.12186311547960027
0.123	0.12285997037576793
0.124	0.12385677373040029
0.125	0.12485352512519723
0.126	0.1258502241418854
0.127	0.12684687036221873
0.128	0.12784346336797886
0.129	0.1288400027409757
0.13	0.1298364880630479
0.131	0.13083291891606327
0.132	0.13182929488191927
0.133	0.13282561554254363
0.134	0.1338218804798946
0.135	0.13481808927596167
0.136	0.1358142415127658
0.137	0.1368103367723602
0.138	0.13780637463683051
0.139	0.1388023546882955
0.14	0.13979827650890744
0.14100000000000001	0.14079413968083798
0.14200000000000002	0.1417899437861261
0.14300000000000002	0.14278568840673755
0.14400000000000002	0.14378137312466754
0.145	0.14477699752194256
0.146	0.14577256118062037
0.147	0.14676806368278966
0.148	0.14776350461057025
0.149	0.148758883546113
0.15	0.14975420007159965
0.151	0.1507494537692428
0.152	0.15174464422128597
0.153	0.15273977101000344
0.154	0.15373483371770014
0.155	0.1547298319267117
0.156	0.15572476521940434
0.157	0.15671963317817494
0.158	0.15771443538545077
0.159	0.1587091714236896
0.16	0.15970384087537953
0.161	0.16069844332303904
0.162	0.16169297834921686
0.163	0.16268744553649206
0.164	0.1636818444674737
0.165	0.16467617472480103
0.166	0.1656704358911434
0.167	0.16666462754920014
0.168	0.1676587492817005
0.169	0.16865280067140365
0.17	0.16964678130109856
0.171	0.17064069075360405
0.17200000000000001	0.17163452861176862
0.17300000000000001	0.17262829445847042
0.17400000000000002	0.17362198787661726
0.17500000000000002	0.17461560844914653
0.176	0.17560915575902505
0.177	0.17660262938924917
0.178	0.1775960289228446
0.179	0.1785893539428664
0.18	0.1795826040323989
0.181	0.18057577877455563
0.182	0.1815688777524794
0.183	0.18256190054934204
0.184	0.1835548467483445
0.185	0.1845477159327167
0.186	0.18554050768571756
0.187	0.18653322159063485
0.188	0.18752585723078524
0.189	0.18851841418951412
0.19	0.18951089205019567
0.191	0.19050329039623273
0.192	0.19149560881105676
0.193	0.1924878468781278
0.194	0.19348000418093442
0.195	0.19447208030299357
0.196	0.1954640748278507
0.197	0.1964559873390795
0.198	0.1974478174202821
0.199	0.19843956465508872
0.2	0.19943122862715787
0.201	0.2004228089201761
0.202	0.20141430511785813
0.203	0.20240571680394656
