0 0 0 0
0.001 0.001 -1e-13 0.001
0.002 0.002 -2e-13 0.002
0.003 0.003 -3e-13 0.003
0.004 0.00399999 -3.99999e-13 0.00399999
0.005 0.00499999 -4.99999e-13 0.00499999
0.006 0.00599998 -5.99998e-13 0.00599998
0.007 0.00699997 -6.99997e-13 0.00699997
0.008 0.00799996 -7.99996e-13 0.00799996
0.009 0.00899994 -8.99994e-13 0.00899994
0.01 0.00999992 -9.99992e-13 0.00999992
0.011 0.0109999 -1.09999e-12 0.0109999
0.012 0.0119999 -1.19999e-12 0.0119999
0.013 0.0129998 -1.29998e-12 0.0129998
0.014 0.0139998 -1.39998e-12 0.0139998
0.015 0.0149997 -1.49997e-12 0.0149997
0.016 0.0159997 -1.59997e-12 0.0159997
0.017 0.0169996 -1.69996e-12 0.0169996
0.018 0.0179995 -1.79995e-12 0.0179995
0.019 0.0189994 -1.89994e-12 0.0189994
0.02 0.0199993 -1.99993e-12 0.0199993
0.021 0.0209992 -2.09992e-12 0.0209992
0.022 0.0219991 -2.19991e-12 0.0219991
0.023 0.022999 -2.2999e-12 0.022999
0.024 0.0239988 -2.39988e-12 0.0239988
0.025 0.0249987 -2.49987e-12 0.0249987
0.026 0.0259985 -2.59985e-12 0.0259985
0.027 0.0269983 -2.69983e-12 0.0269983
0.028 0.0279981 -2.79981e-12 0.0279981
0.029 0.0289979 -2.89979e-12 0.0289979
0.03 0.0299977 -2.99977e-12 0.0299977
0.031 0.0309975 -3.09975e-12 0.0309975
0.032 0.0319972 -3.19972e-12 0.0319972
0.033 0.0329969 -3.29969e-12 0.0329969
0.034 0.0339966 -3.39966e-12 0.0339966
0.035 0.0349963 -3.49963e-12 0.0349963
0.036 0.035996 -3.5996e-12 0.035996
0.037 0.0369957 -3.69957e-12 0.0369957
0.038 0.0379953 -3.79953e-12 0.0379953
0.039 0.0389949 -3.89949e-12 0.0389949
0.04 0.0399945 -3.99945e-12 0.0399945
0.041 0.0409941 -4.09941e-12 0.0409941
0.042 0.0419937 -4.19937e-12 0.0419937
0.043 0.0429932 -4.29932e-12 0.0429932
0.044 0.0439927 -4.39927e-12 0.0439927
0.045 0.0449922 -4.49922e-12 0.0449922
0.046 0.0459917 -4.59917e-12 0.0459917
0.047 0.0469911 -4.69911e-12 0.0469911
0.048 0.0479906 -4.79906e-12 0.0479906
0.049 0.04899 -4.899e-12 0.04899
0.05 0.0499893 -4.99893e-12 0.0499893
0.051 0.0509887 -5.09887e-12 0.0509887
0.052 0.051988 -5.1988e-12 0.051988
0.053 0.0529873 -5.29873e-12 0.0529873
0.054 0.0539866 -5.39866e-12 0.0539866
0.055 0.0549858 -5.49858e-12 0.0549858
0.056 0.055985 -5.5985e-12 0.055985
0.057 0.0569842 -5.69842e-12 0.0569842
0.058 0.0579834 -5.79834e-12 0.0579834
0.059 0.0589825 -5.89825e-12 0.0589825
0.06 0.0599816 -5.99816e-12 0.0599816
0.061 0.0609806 -6.09806e-12 0.0609806
0.062 0.0619797 -6.19797e-12 0.0619797
0.063 0.0629787 -6.29787e-12 0.0629787
0.064 0.0639776 -6.39776e-12 0.0639776
0.065 0.0649766 -6.49766e-12 0.0649766
0.066 0.0659755 -6.59755e-12 0.0659755
0.067 0.0669743 -6.69743e-12 0.0669743
0.068 0.0679732 -6.79732e-12 0.0679732
0.069 0.068972 -6.8972e-12 0.068972
0.07 0.0699707 -6.99707e-12 0.0699707
0.071 0.0709695 -7.09695e-12 0.0709695
0.072 0.0719682 -7.19682e-12 0.0719682
0.073 0.0729668 -7.29668e-12 0.0729668
0.074 0.0739654 -7.39654e-12 0.0739654
0.075 0.074964 -7.4964e-12 0.074964
0.076 0.0759626 -7.59626e-12 0.0759626
0.077 0.0769611 -7.69611e-12 0.0769611
0.078 0.0779595 -7.79595e-12 0.0779595
0.079 0.0789579 -7.89579e-12 0.0789579
0.08 0.0799563 -7.99563e-12 0.0799563
0.081 0.0809547 -8.09547e-12 0.0809547
0.082 0.081953 -8.1953e-12 0.081953
0.083 0.0829512 -8.29512e-12 0.0829512
0.084 0.0839494 -8.39494e-12 0.0839494
0.085 0.0849476 -8.49476e-12 0.0849476
0.086 0.0859457 -8.59457e-12 0.0859457
0.087 0.0869438 -8.69438e-12 0.0869438
0.088 0.0879419 -8.79419e-12 0.0879419
0.089 0.0889399 -8.89399e-12 0.0889399
0.09 0.0899378 -8.99378e-12 0.0899378
0.091 0.0909357 -9.09357e-12 0.0909357
0.092 0.0919336 -9.19336e-12 0.0919336
0.093 0.0929314 -9.29314e-12 0.0929314
0.094 0.0939291 -9.39291e-12 0.0939291
0.095 0.0949269 -9.49269e-12 0.0949269
0.096 0.0959245 -9.59245e-12 0.0959245
0.097 0.0969221 -9.69221e-12 0.0969221
0.098 0.0979197 -9.79197e-12 0.0979197
0.099 0.0989172 -9.89172e-12 0.0989172
0.1 0.0999147 -9.99147e-12 0.0999147
0.101 0.100912 -1.00912e-11 0.100912
0.102 0.101909 -1.01909e-11 0.101909
0.103 0.102907 -1.02907e-11 0.102907
0.104 0.103904 -1.03904e-11 0.103904
0.105 0.104901 -1.04901e-11 0.104901
0.106 0.105898 -1.05898e-11 0.105898
0.107 0.106896 -1.06896e-11 0.106896
0.108 0.107893 -1.07893e-11 0.107893
0.109 0.10889 -1.0889e-11 0.10889
0.11 0.109886 -1.09886e-11 0.109886
0.111 0.110883 -1.10883e-11 0.110883
0.112 0.11188 -1.1188e-11 0.11188
0.113 0.112877 -1.12877e-11 0.112877
0.114 0.113874 -1.13874e-11 0.113874
0.115 0.11487 -1.1487e-11 0.11487
0.116 0.115867 -1.15867e-11 0.115867
0.117 0.116863 -1.16863e-11 0.116863
0.118 0.11786 -1.1786e-11 0.11786
0.119 0.118856 -1.18856e-11 0.118856
0.12 0.119853 -1.19853e-11 0.119853
0.121 0.120849 -1.20849e-11 0.120849
0.122 0.121845 -1.21845e-11 0.121845
0.123 0.122841 -1.22841e-11 0.122841
0.124 0.123837 -1.23837e-11 0.123837
0.125 0.124833 -1.24833e-11 0.124833
0.126 0.125829 -1.25829e-11 0.125829
0.127 0.126825 -1.26825e-11 0.126825
0.128 0.127821 -1.27821e-11 0.127821
0.129 0.128817 -1.28817e-11 0.128817
0.13 0.129813 -1.29813e-11 0.129813
0.131 0.130808 -1.30808e-11 0.130808
0.132 0.131804 -1.31804e-11 0.131804
0.133 0.132799 -1.32799e-11 0.132799
0.134 0.133795 -1.33795e-11 0.133795
0.135 0.13479 -1.3479e-11 0.13479
0.136 0.135785 -1.35785e-11 0.135785
0.137 0.136781 -1.36781e-11 0.136781
0.138 0.137776 -1.37776e-11 0.137776
0.139 0.138771 -1.38771e-11 0.138771
0.14 0.139766 -1.39766e-11 0.139766
0.141 0.140761 -1.40761e-11 0.140761
0.142 0.141756 -1.41756e-11 0.141756
0.143 0.142751 -1.42751e-11 0.142751
0.144 0.143745 -1.43745e-11 0.143745
0.145 0.14474 -1.4474e-11 0.14474
0.146 0.145735 -1.45735e-11 0.145735
0.147 0.146729 -1.46729e-11 0.146729
0.148 0.147724 -1.47724e-11 0.147724
0.149 0.148718 -1.48718e-11 0.148718
0.15 0.149712 -1.49712e-11 0.149712
0.151 0.150706 -1.50706e-11 0.150706
0.152 0.151701 -1.51701e-11 0.151701
0.153 0.152695 -1.52695e-11 0.152695
0.154 0.153689 -1.53689e-11 0.153689
0.155 0.154682 -1.54682e-11 0.154682
0.156 0.155676 -1.55676e-11 0.155676
0.157 0.15667 -1.5667e-11 0.15667
0.158 0.157664 -1.57664e-11 0.157664
0.159 0.158657 -1.58657e-11 0.158657
0.16 0.159651 -1.59651e-11 0.159651
0.161 0.160644 -1.60644e-11 0.160644
0.162 0.161637 -1.61637e-11 0.161637
0.163 0.162631 -1.62631e-11 0.162631
0.164 0.163624 -1.63624e-11 0.163624
0.165 0.164617 -1.64617e-11 0.164617
0.166 0.16561 -1.6561e-11 0.16561
0.167 0.166603 -1.66603e-11 0.166603
0.168 0.167596 -1.67596e-11 0.167596
0.169 0.168588 -1.68588e-11 0.168588
0.17 0.169581 -1.69581e-11 0.169581
0.171 0.170574 -1.70574e-11 0.170574
0.172 0.171566 -1.71566e-11 0.171566
0.173 0.172559 -1.72559e-11 0.172559
0.174 0.173551 -1.73551e-11 0.173551
0.175 0.174543 -1.74543e-11 0.174543
0.176 0.175535 -1.75535e-11 0.175535
0.177 0.176527 -1.76527e-11 0.176527
0.178 0.177519 -1.77519e-11 0.177519
0.179 0.178511 -1.78511e-11 0.178511
0.18 0.179503 -1.79503e-11 0.179503
0.181 0.180494 -1.80494e-11 0.180494
0.182 0.181486 -1.81486e-11 0.181486
0.183 0.182478 -1.82478e-11 0.182478
0.184 0.183469 -1.83469e-11 0.183469
0.185 0.18446 -1.8446e-11 0.18446
0.186 0.185451 -1.85451e-11 0.185451
